dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,125;25;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,19;0,25;99,14
2;1048576;0,0009765625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,25;25;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;27,89;0,55;98,07
2;1048576;0,0009765625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,19;0,25;99,14
2;1048576;0,0009765625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
3;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;26,51;27,46;28,1;28,69;0,59;102,11
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;26,51;27,46;28,1;28,66;0,56;101,99
3;1048576;0,015625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;26,51;27,46;28,1;28,55;0,45;101,59
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;26,51;27,46;28,1;28,7;0,6;102,14
3;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;26,51;27,46;28,1;28,69;0,59;102,11
3;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;26,51;27,46;28,1;28,7;0,6;102,15
3;1048576;0,015625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;26,51;27,46;28,1;28,55;0,45;101,59
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;26,51;27,46;28,1;28,7;0,6;102,14
3;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;26,51;27,46;28,1;28,69;0,59;102,11
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;26,51;27,46;28,1;28,66;0,56;101,99
3;1048576;0,015625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;26,51;27,46;28,1;28,55;0,45;101,59
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;26,51;27,46;28,1;28,7;0,6;102,14
