dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;2048;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,98
2;1048576;0,0004882812;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,95
2;1048576;0,0078125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11,05;11,16;11,14;11,11;0,03;99,74
2;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,99
2;2048;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,98
2;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,95
2;1048576;0,0078125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,05;11,16;11,14;11,11;0,03;99,74
2;0,125;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,99
2;2048;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,98
2;1048576;0,0004882812;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,95
2;1048576;0,0078125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,05;11,16;11,14;11,11;0,03;99,74
2;0,125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;11,05;11,16;11,14;11,25;0,11;100,99
3;16;0,0078125;25;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,16;11,16;11,22;0,06;100,55
3;1024;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,16;11,16;11,17;0,01;100,08
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,16;11,16;11,09;0,07;99,36
3;0,03125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,16;11,16;11,17;0,01;100,08
3;256;0,0002441406;25;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,16;11,16;11,23;0,07;100,62
3;4096;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,16;11,16;11,23;0,07;100,63
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,16;11,16;11,09;0,07;99,36
3;0,125;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,16;11,16;11,23;0,07;100,63
3;256;0,0002441406;25;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,16;11,16;11,23;0,07;100,62
3;1024;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,16;11,16;11,17;0,01;100,08
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,16;11,16;11,09;0,07;99,36
3;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,16;11,16;11,17;0,01;100,08
